image_path,serial_number,qr_code_path,is_real
/content/drive/MyDrive/dataset/clean_fake_faces/easy_192_1000.jpg,4780723439,qr_codes/qr_4780723439.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_224_1100.jpg,9631933038,qr_codes/qr_9631933038.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_173_0111.jpg,5470415351,qr_codes/qr_5470415351.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_205_1110.jpg,1946010513,qr_codes/qr_1946010513.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_18_0011.jpg,1276722648,qr_codes/qr_1276722648.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_211_1100.jpg,1230291035,qr_codes/qr_1230291035.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_198_0011.jpg,5287841399,qr_codes/qr_5287841399.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_19_0111.jpg,0699414294,qr_codes/qr_0699414294.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_165_1010.jpg,6406676156,qr_codes/qr_6406676156.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_181_1110.jpg,4117953491,qr_codes/qr_4117953491.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_149_1001.jpg,6321511291,qr_codes/qr_6321511291.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_200_1110.jpg,1227314483,qr_codes/qr_1227314483.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_23_1100.jpg,0444178369,qr_codes/qr_0444178369.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_186_1001.jpg,4003775405,qr_codes/qr_4003775405.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_17_0011.jpg,7483234957,qr_codes/qr_7483234957.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_152_0011.jpg,0268208724,qr_codes/qr_0268208724.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_203_0111.jpg,5659332763,qr_codes/qr_5659332763.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_160_0011.jpg,7043942007,qr_codes/qr_7043942007.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_179_0001.jpg,8920171715,qr_codes/qr_8920171715.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_212_0010.jpg,6688848533,qr_codes/qr_6688848533.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_155_0011.jpg,9483061860,qr_codes/qr_9483061860.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_193_1110.jpg,8704585929,qr_codes/qr_8704585929.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_230_1010.jpg,2010963495,qr_codes/qr_2010963495.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_180_0011.jpg,1174673501,qr_codes/qr_1174673501.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_182_0100.jpg,8815592796,qr_codes/qr_8815592796.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_29_0011.jpg,2699936374,qr_codes/qr_2699936374.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_210_1011.jpg,0883599608,qr_codes/qr_0883599608.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_216_1100.jpg,9220641677,qr_codes/qr_9220641677.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_189_1101.jpg,7106954579,qr_codes/qr_7106954579.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_188_1111.jpg,5460211370,qr_codes/qr_5460211370.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_14_1111.jpg,0763714046,qr_codes/qr_0763714046.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_220_1000.jpg,7708646329,qr_codes/qr_7708646329.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_8_0010.jpg,4697190744,qr_codes/qr_4697190744.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_154_1100.jpg,1829189625,qr_codes/qr_1829189625.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_209_0001.jpg,5271989519,qr_codes/qr_5271989519.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_227_1110.jpg,7071628438,qr_codes/qr_7071628438.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_213_1111.jpg,4374044120,qr_codes/qr_4374044120.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_118_0111.jpg,7246008161,qr_codes/qr_7246008161.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_214_0011.jpg,4260624625,qr_codes/qr_4260624625.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_161_1101.jpg,8017944444,qr_codes/qr_8017944444.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_187_1110.jpg,9286182374,qr_codes/qr_9286182374.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_221_0111.jpg,2206446041,qr_codes/qr_2206446041.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_175_0001.jpg,6491330546,qr_codes/qr_6491330546.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_75_1100.jpg,8079076730,qr_codes/qr_8079076730.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_43_1100.jpg,5878750080,qr_codes/qr_5878750080.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_109_1100.jpg,5499295048,qr_codes/qr_5499295048.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_167_0110.jpg,6455474437,qr_codes/qr_6455474437.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_177_1011.jpg,8549826903,qr_codes/qr_8549826903.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_225_0010.jpg,0935300666,qr_codes/qr_0935300666.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_7_1100.jpg,4882188170,qr_codes/qr_4882188170.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_78_1111.jpg,6800804873,qr_codes/qr_6800804873.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_97_1111.jpg,5403495947,qr_codes/qr_5403495947.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_6_1110.jpg,0948369791,qr_codes/qr_0948369791.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_153_1110.jpg,5733539771,qr_codes/qr_5733539771.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_165_1000.jpg,0887154311,qr_codes/qr_0887154311.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_174_1111.jpg,7614848701,qr_codes/qr_7614848701.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_53_0001.jpg,9134633799,qr_codes/qr_9134633799.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_90_1111.jpg,2599956565,qr_codes/qr_2599956565.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_171_1101.jpg,1437695739,qr_codes/qr_1437695739.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_33_0010.jpg,9495042864,qr_codes/qr_9495042864.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_223_0100.jpg,2396008319,qr_codes/qr_2396008319.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_94_0001.jpg,7047699287,qr_codes/qr_7047699287.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_4_0011.jpg,1078021945,qr_codes/qr_1078021945.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_52_1100.jpg,7289364197,qr_codes/qr_7289364197.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_56_1110.jpg,5694463245,qr_codes/qr_5694463245.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_228_0011.jpg,5983825849,qr_codes/qr_5983825849.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_170_0111.jpg,6790125968,qr_codes/qr_6790125968.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_59_0010.jpg,8388618218,qr_codes/qr_8388618218.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_69_1011.jpg,4000449797,qr_codes/qr_4000449797.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_11_1100.jpg,8346792238,qr_codes/qr_8346792238.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_44_0011.jpg,0907735174,qr_codes/qr_0907735174.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_48_0011.jpg,1060384281,qr_codes/qr_1060384281.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_152_0111.jpg,2021409519,qr_codes/qr_2021409519.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_83_1110.jpg,9970756398,qr_codes/qr_9970756398.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_13_1111.jpg,8425265713,qr_codes/qr_8425265713.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_150_1000.jpg,4269827519,qr_codes/qr_4269827519.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_142_1110.jpg,2536778390,qr_codes/qr_2536778390.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_168_0011.jpg,2780171756,qr_codes/qr_2780171756.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_74_0010.jpg,3119727848,qr_codes/qr_3119727848.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_141_0100.jpg,7741299711,qr_codes/qr_7741299711.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_110_1110.jpg,0700947968,qr_codes/qr_0700947968.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_121_1100.jpg,1581123470,qr_codes/qr_1581123470.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_76_1111.jpg,7387697248,qr_codes/qr_7387697248.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_104_1001.jpg,1033171737,qr_codes/qr_1033171737.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_37_0010.jpg,8845599791,qr_codes/qr_8845599791.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_88_0011.jpg,1480200996,qr_codes/qr_1480200996.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_50_0110.jpg,1747631157,qr_codes/qr_1747631157.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_139_1011.jpg,4588697814,qr_codes/qr_4588697814.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_159_0100.jpg,6764814417,qr_codes/qr_6764814417.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_66_1101.jpg,3927687762,qr_codes/qr_3927687762.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_85_1111.jpg,1589763150,qr_codes/qr_1589763150.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_102_1001.jpg,2269401214,qr_codes/qr_2269401214.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_113_0011.jpg,0169377212,qr_codes/qr_0169377212.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_161_1100.jpg,0346666210,qr_codes/qr_0346666210.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_140_1111.jpg,8151626230,qr_codes/qr_8151626230.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_130_1111.jpg,9970663865,qr_codes/qr_9970663865.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_49_1000.jpg,6676003135,qr_codes/qr_6676003135.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_62_0001.jpg,4277470975,qr_codes/qr_4277470975.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_72_1111.jpg,0173045518,qr_codes/qr_0173045518.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_176_0011.jpg,4758946459,qr_codes/qr_4758946459.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_42_0001.jpg,5587327842,qr_codes/qr_5587327842.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_144_0011.jpg,3391101383,qr_codes/qr_3391101383.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_103_1101.jpg,8642464677,qr_codes/qr_8642464677.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_2_1111.jpg,6742531508,qr_codes/qr_6742531508.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_67_0101.jpg,1617389008,qr_codes/qr_1617389008.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_108_1111.jpg,6529841765,qr_codes/qr_6529841765.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_39_0011.jpg,5794626538,qr_codes/qr_5794626538.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_131_1000.jpg,7474994570,qr_codes/qr_7474994570.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_35_0110.jpg,4987277627,qr_codes/qr_4987277627.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_60_1111.jpg,3972534379,qr_codes/qr_3972534379.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_175_1100.jpg,1098198186,qr_codes/qr_1098198186.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_115_1110.jpg,8247864552,qr_codes/qr_8247864552.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_145_1100.jpg,5493587174,qr_codes/qr_5493587174.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_70_0011.jpg,0553724743,qr_codes/qr_0553724743.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_101_0011.jpg,3267175815,qr_codes/qr_3267175815.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_45_1010.jpg,3269409880,qr_codes/qr_3269409880.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_93_1010.jpg,9248514092,qr_codes/qr_9248514092.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_57_0010.jpg,0625457211,qr_codes/qr_0625457211.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_137_1001.jpg,5636416623,qr_codes/qr_5636416623.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_169_0111.jpg,7338111872,qr_codes/qr_7338111872.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_138_1101.jpg,4219714952,qr_codes/qr_4219714952.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_163_0011.jpg,1876144833,qr_codes/qr_1876144833.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_178_1001.jpg,4047390825,qr_codes/qr_4047390825.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_172_1100.jpg,1161915972,qr_codes/qr_1161915972.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_127_0011.jpg,8182351463,qr_codes/qr_8182351463.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_143_0100.jpg,1082006312,qr_codes/qr_1082006312.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_9_1010.jpg,1361236804,qr_codes/qr_1361236804.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_180_0011.jpg,7120087976,qr_codes/qr_7120087976.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_124_1100.jpg,2431799023,qr_codes/qr_2431799023.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_58_0011.jpg,9240721735,qr_codes/qr_9240721735.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_135_1101.jpg,2924998064,qr_codes/qr_2924998064.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_89_0010.jpg,6867968587,qr_codes/qr_6867968587.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_82_0001.jpg,1117030343,qr_codes/qr_1117030343.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_157_1111.jpg,4628832425,qr_codes/qr_4628832425.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_5_1100.jpg,9147419186,qr_codes/qr_9147419186.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_98_0001.jpg,5648767082,qr_codes/qr_5648767082.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_179_1111.jpg,0188807450,qr_codes/qr_0188807450.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_86_0011.jpg,3936171687,qr_codes/qr_3936171687.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_114_1111.jpg,0383544301,qr_codes/qr_0383544301.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_111_1111.jpg,1579694063,qr_codes/qr_1579694063.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_158_0011.jpg,6885233381,qr_codes/qr_6885233381.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/easy_80_0001.jpg,1061632292,qr_codes/qr_1061632292.png,True
/content/drive/MyDrive/dataset/clean_fake_faces/hard_105_1011.jpg,8198560125,qr_codes/qr_8198560125.png,True
